Step,Node,Series,ElapsedTime,EpochTime,CPUFrequency,CPUTime,CPUUtilization,RSS,VMSize,Pages,ReadMB,WriteMB
-4,r3117156-n136082,0,30010,1614946754,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30020,1614946764,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30030,1614946774,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30040,1614946784,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30050,1614946794,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30060,1614946804,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30070,1614946814,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30080,1614946824,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30090,1614946834,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30100,1614946844,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30110,1614946854,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30120,1614946864,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30130,1614946874,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30140,1614946884,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30150,1614946894,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30160,1614946904,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30170,1614946914,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30180,1614946924,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30190,1614946934,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30200,1614946944,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30210,1614946954,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30220,1614946964,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30230,1614946974,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30240,1614946984,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30250,1614946994,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30260,1614947004,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30270,1614947014,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30280,1614947024,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30290,1614947034,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30300,1614947044,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30310,1614947054,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30320,1614947064,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30330,1614947074,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30340,1614947084,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30350,1614947094,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30360,1614947104,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30370,1614947114,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30380,1614947124,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30390,1614947134,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30400,1614947144,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30410,1614947154,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30420,1614947164,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30430,1614947174,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30440,1614947184,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30450,1614947194,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30460,1614947204,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30470,1614947214,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30480,1614947224,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30490,1614947234,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30500,1614947244,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30510,1614947254,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30520,1614947264,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30530,1614947274,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30540,1614947284,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30550,1614947294,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30560,1614947304,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30570,1614947314,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30580,1614947324,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30590,1614947334,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30600,1614947344,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30610,1614947354,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30620,1614947364,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30630,1614947374,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30640,1614947384,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30650,1614947394,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30660,1614947404,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30670,1614947414,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30680,1614947424,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30690,1614947434,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30700,1614947444,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30710,1614947454,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30720,1614947464,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30730,1614947474,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30740,1614947484,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30750,1614947494,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30760,1614947504,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30770,1614947514,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30780,1614947524,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30790,1614947534,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30800,1614947544,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30810,1614947554,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30820,1614947564,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30830,1614947574,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30840,1614947584,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30850,1614947594,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30860,1614947604,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30870,1614947614,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30880,1614947624,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30890,1614947634,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30900,1614947644,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30910,1614947654,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30920,1614947664,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30930,1614947674,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30940,1614947684,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30950,1614947694,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30960,1614947704,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30970,1614947714,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30980,1614947724,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,30990,1614947734,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31000,1614947744,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31010,1614947754,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31020,1614947764,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31030,1614947774,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31040,1614947784,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31050,1614947794,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31060,1614947804,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31070,1614947814,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31080,1614947824,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31090,1614947834,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31100,1614947844,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31110,1614947854,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31120,1614947864,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31130,1614947874,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31140,1614947884,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31150,1614947894,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31160,1614947904,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31170,1614947914,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31180,1614947924,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31190,1614947934,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31200,1614947944,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31210,1614947954,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31220,1614947964,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31230,1614947974,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31240,1614947984,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31250,1614947994,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31260,1614948004,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31270,1614948014,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31280,1614948024,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31290,1614948034,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31300,1614948044,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31310,1614948054,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31320,1614948064,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31330,1614948074,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31340,1614948084,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31350,1614948094,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31360,1614948104,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31370,1614948114,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31380,1614948124,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31390,1614948134,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31400,1614948144,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31410,1614948154,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31420,1614948164,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31430,1614948174,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31440,1614948184,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31450,1614948194,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31460,1614948204,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31470,1614948214,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31480,1614948224,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31490,1614948234,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31500,1614948244,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31510,1614948254,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31520,1614948264,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31530,1614948274,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31540,1614948284,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31550,1614948294,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31560,1614948304,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31570,1614948314,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31580,1614948324,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31590,1614948334,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31600,1614948344,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31610,1614948354,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31620,1614948364,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31630,1614948374,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31640,1614948384,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31650,1614948394,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31660,1614948404,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31670,1614948414,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31680,1614948424,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31690,1614948434,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31700,1614948444,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31710,1614948454,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31720,1614948464,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31730,1614948474,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31740,1614948484,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31750,1614948494,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31760,1614948504,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31770,1614948514,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31780,1614948524,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31790,1614948534,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31800,1614948544,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31810,1614948554,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31820,1614948564,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31830,1614948574,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31840,1614948584,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31850,1614948594,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31860,1614948604,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31870,1614948614,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31880,1614948624,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31890,1614948634,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31900,1614948644,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31910,1614948654,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31920,1614948664,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31930,1614948674,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31940,1614948684,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31950,1614948694,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31960,1614948704,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31970,1614948714,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31980,1614948724,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,31990,1614948734,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32000,1614948744,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32010,1614948754,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32020,1614948764,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32030,1614948774,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32040,1614948784,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32050,1614948794,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32060,1614948804,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32070,1614948814,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32080,1614948824,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32090,1614948834,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32100,1614948844,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32110,1614948854,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32120,1614948864,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32130,1614948874,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32140,1614948884,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32150,1614948894,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32160,1614948904,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32170,1614948914,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32180,1614948924,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32190,1614948934,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32200,1614948944,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32210,1614948954,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32220,1614948964,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32230,1614948974,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32240,1614948984,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32250,1614948994,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32260,1614949004,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32270,1614949014,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32280,1614949024,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32290,1614949034,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32300,1614949044,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32310,1614949054,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32320,1614949064,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32330,1614949074,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32340,1614949084,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32350,1614949094,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32360,1614949104,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32370,1614949114,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32380,1614949124,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32390,1614949134,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32400,1614949144,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32410,1614949154,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32420,1614949164,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32430,1614949174,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32440,1614949184,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32450,1614949194,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32460,1614949204,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32470,1614949214,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32480,1614949224,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32490,1614949234,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32500,1614949244,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32510,1614949254,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32520,1614949264,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32530,1614949274,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32540,1614949284,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32550,1614949294,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32560,1614949304,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32570,1614949314,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32580,1614949324,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32590,1614949334,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32600,1614949344,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32610,1614949354,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32620,1614949364,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32630,1614949374,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32640,1614949384,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32650,1614949394,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32660,1614949404,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32670,1614949414,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32680,1614949424,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32690,1614949434,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32700,1614949444,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32710,1614949454,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32720,1614949464,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32730,1614949474,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32740,1614949484,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32750,1614949494,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32760,1614949504,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32770,1614949514,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32780,1614949524,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32790,1614949534,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32800,1614949544,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32810,1614949554,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32820,1614949564,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32830,1614949574,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32840,1614949584,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32850,1614949594,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32860,1614949604,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32870,1614949614,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32880,1614949624,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32890,1614949634,3363,0.0,0.0,816,7776,0,0.0,0.0
-4,r3117156-n136082,0,32900,1614949644,3363,0.0,0.0,816,7776,0,0.0,0.0
