id_job,id_array_job,id_array_task,id_user,kill_requid,nodes_alloc,nodelist,cpus_req,derived_ec,exit_code,gres_used,array_max_tasks,array_task_pending,constraints,flags,mem_req,partition,priority,state,timelimit,time_submit,time_eligible,time_start,time_end,time_suspended,track_steps,tres_alloc,tres_req,job_type
88429591155721,30671525511507,75,87110995014675,61026541062099,1,['r9535192-n911952'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824592,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
83814052285562,30671525511507,76,87110995014675,61026541062099,1,['r9720335-n911952'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824614,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
42012851749242,30671525511507,77,87110995014675,61026541062099,1,['r9720335-n911952'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824610,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
28438825426484,30671525511507,78,87110995014675,61026541062099,1,['r2100214-n911952'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824611,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
10798863258455,30671525511507,79,87110995014675,61026541062099,1,['r2100214-n911952'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824610,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
86803527442660,30671525511507,80,87110995014675,61026541062099,1,['r9189566-n911952'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824640,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
19740606820223,30671525511507,81,87110995014675,61026541062099,1,['r9189566-n911952'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824658,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
45898329374564,30671525511507,82,87110995014675,61026541062099,1,['r3475376-n139058'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824597,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
63120083890526,30671525511507,83,87110995014675,61026541062099,1,['r3475376-n139058'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824598,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
13078021065086,30671525511507,84,87110995014675,61026541062099,1,['r3475376-n139058'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824557,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
75517712910933,30671525511507,85,87110995014675,61026541062099,1,['r6760045-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824616,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
29291858676761,30671525511507,86,87110995014675,61026541062099,1,['r6760045-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824587,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
2057600170355,30671525511507,87,87110995014675,61026541062099,1,['r3226521-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824554,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
29951869031849,30671525511507,88,87110995014675,61026541062099,1,['r2652301-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824605,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
89342264159933,30671525511507,89,87110995014675,61026541062099,1,['r2652301-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824598,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
48031747866311,30671525511507,90,87110995014675,61026541062099,1,['r2652301-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824593,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
6019190032820,30671525511507,91,87110995014675,61026541062099,1,['r9189566-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824611,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
11492020006414,30671525511507,92,87110995014675,61026541062099,1,['r9189566-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824595,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
65505589969915,30671525511507,93,87110995014675,61026541062099,1,['r9189566-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824616,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
85529470288802,30671525511507,94,87110995014675,61026541062099,1,['r9102715-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824593,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
59577662728535,30671525511507,95,87110995014675,61026541062099,1,['r9102715-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824568,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
79256131586702,30671525511507,96,87110995014675,61026541062099,1,['r9102715-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824579,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
82082914605768,30671525511507,97,87110995014675,61026541062099,1,['r7343737-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824593,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
78012029980124,30671525511507,98,87110995014675,61026541062099,1,['r7343737-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824558,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
79517686284247,30671525511507,99,87110995014675,61026541062099,1,['r7343737-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824607,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
41717705052145,30671525511507,100,87110995014675,61026541062099,1,['r1485405-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823310,1609824616,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
30671525511507,30671525511507,1000,87110995014675,61026541062099,1,['r8607415-n976057'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609829682,1609830982,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
35697005054978,30671525511507,101,87110995014675,61026541062099,1,['r1485405-n830961'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824605,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
40274928853206,30671525511507,102,87110995014675,61026541062099,1,['r8333645-n830961'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824669,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
56016527299883,30671525511507,103,87110995014675,61026541062099,1,['r8333645-n830961'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824658,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
24888864686140,30671525511507,104,87110995014675,61026541062099,1,['r3741709-n830961'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824588,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
17683265458487,30671525511507,105,87110995014675,61026541062099,1,['r3741709-n830961'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824575,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
36654174527822,30671525511507,106,87110995014675,61026541062099,1,['r629115-n830961'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824577,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
54579017713567,30671525511507,107,87110995014675,61026541062099,1,['r629115-n830961'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824588,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
9624720243907,30671525511507,108,87110995014675,61026541062099,1,['r3405251-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824601,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
29037164289460,30671525511507,109,87110995014675,61026541062099,1,['r3405251-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824612,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
43229697220787,30671525511507,110,87110995014675,61026541062099,1,['r8579942-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824543,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
59521791812358,30671525511507,111,87110995014675,61026541062099,1,['r8579942-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824540,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
2609783135519,30671525511507,112,87110995014675,61026541062099,1,['r8579942-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824528,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
90307112374170,30671525511507,113,87110995014675,61026541062099,1,['r8939293-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824579,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
79809600438594,30671525511507,114,87110995014675,61026541062099,1,['r5130449-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824582,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
89572516313853,30671525511507,115,87110995014675,61026541062099,1,['r3879907-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824573,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
34308254619072,30671525511507,116,87110995014675,61026541062099,1,['r3117156-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824580,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
45211166013204,30671525511507,117,87110995014675,61026541062099,1,['r4822976-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824589,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
4979645397581,30671525511507,118,87110995014675,61026541062099,1,['r2825489-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824636,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
87378405518537,30671525511507,119,87110995014675,61026541062099,1,['r2998125-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824583,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
3419232344856,30671525511507,120,87110995014675,61026541062099,1,['r5715171-n136082'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824614,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
87885409225007,30671525511507,121,87110995014675,61026541062099,1,['r6760045-n43543'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824592,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
17084325843271,30671525511507,122,87110995014675,61026541062099,1,['r3041626-n43543'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824550,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
34327871852555,30671525511507,123,87110995014675,61026541062099,1,['r8937440-n43543'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824755,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
15058189425076,30671525511507,124,87110995014675,61026541062099,1,['r2652301-n43543'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824592,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
67592572676153,30671525511507,125,87110995014675,61026541062099,1,['r7343737-n43543'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824536,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
72270031521533,30671525511507,126,87110995014675,61026541062099,1,['r7343737-n43543'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824526,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
37877029748138,30671525511507,127,87110995014675,61026541062099,1,['r7343737-n43543'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824534,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
46557421800627,30671525511507,128,87110995014675,61026541062099,1,['r1485405-n43543'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824583,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
88400290734344,30671525511507,129,87110995014675,61026541062099,1,['r1485405-n43543'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824591,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
38426056826446,30671525511507,130,87110995014675,61026541062099,1,['r3117156-n208530'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824527,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
70480889583541,30671525511507,131,87110995014675,61026541062099,1,['r3117156-n208530'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824566,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
62169015529397,30671525511507,132,87110995014675,61026541062099,1,['r3117156-n208530'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824566,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
31495493948196,30671525511507,133,87110995014675,61026541062099,1,['r9189566-n685852'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824521,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
10584065403393,30671525511507,134,87110995014675,61026541062099,1,['r9102715-n685852'],1,0,0,,0,0,xeon-g6,8,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823312,1609824625,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
44740101497559,30671525511507,135,87110995014675,61026541062099,1,['r9102715-n685852'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823313,1609824634,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
60644570780398,30671525511507,136,87110995014675,61026541062099,1,['r9102715-n685852'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823313,1609824645,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
34437282902961,30671525511507,137,87110995014675,61026541062099,1,['r9555635-n208530'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823339,1609824573,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
51457328178655,30671525511507,138,87110995014675,61026541062099,1,['r9555635-n208530'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823339,1609824545,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
91200634644572,30671525511507,139,87110995014675,61026541062099,1,['r2652301-n43543'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823380,1609824656,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
45710386994327,30671525511507,140,87110995014675,61026541062099,1,['r2652301-n43543'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823380,1609824667,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
90264672099341,30671525511507,141,87110995014675,61026541062099,1,['r3475376-n208530'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823384,1609824702,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
68005137024091,30671525511507,142,87110995014675,61026541062099,1,['r3475376-n208530'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823384,1609824700,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
5964355623561,30671525511507,143,87110995014675,61026541062099,1,['r5130449-n139058'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823386,1609824739,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
57468016086829,30671525511507,144,87110995014675,61026541062099,1,['r5130449-n139058'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823386,1609824750,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
48083508696598,30671525511507,145,87110995014675,61026541062099,1,['r4858666-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823389,1609824681,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
35953931927032,30671525511507,146,87110995014675,61026541062099,1,['r4858666-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823389,1609824695,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
52894485075930,30671525511507,147,87110995014675,61026541062099,1,['r2825489-n208530'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823389,1609824748,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
47242585646660,30671525511507,148,87110995014675,61026541062099,1,['r2825489-n208530'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823389,1609824759,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
86261163368733,30671525511507,149,87110995014675,61026541062099,1,['r3041626-n43543'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823444,1609824686,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
43621155925653,30671525511507,150,87110995014675,61026541062099,1,['r9555635-n208530'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823449,1609824684,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
31391321863069,30671525511507,151,87110995014675,61026541062099,1,['r3226521-n685852'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823454,1609824744,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
32280977012203,30671525511507,152,87110995014675,61026541062099,1,['r3226521-n685852'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823454,1609824750,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
1526589719721,30671525511507,153,87110995014675,61026541062099,1,['r3226521-n43543'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823459,1609824920,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
29616250449159,30671525511507,154,87110995014675,61026541062099,1,['r3226521-n43543'],1,0,256,,0,0,xeon-g6,4,102400,normal,10284,5,4294967295,1609823309,1609823309,1609823459,1609823834,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
17994603513161,30671525511507,155,87110995014675,61026541062099,1,['r3405251-n139058'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823485,1609824703,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
72656495979881,30671525511507,156,87110995014675,61026541062099,1,['r3405251-n139058'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823485,1609824780,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
16814073086913,30671525511507,157,87110995014675,61026541062099,1,['r6760045-n43543'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823487,1609824727,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
83176812526229,30671525511507,158,87110995014675,61026541062099,1,['r6760045-n43543'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823487,1609824738,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
88313310084510,30671525511507,159,87110995014675,61026541062099,1,['r9192091-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823506,1609824822,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
8221703017004,30671525511507,160,87110995014675,61026541062099,1,['r9192091-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823506,1609824834,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
75993730177340,30671525511507,161,87110995014675,61026541062099,1,['r5189505-n685852'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823510,1609824820,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
210549486861,30671525511507,162,87110995014675,61026541062099,1,['r5189505-n685852'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823510,1609824841,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
65258816148032,30671525511507,163,87110995014675,61026541062099,1,['r4858666-n830961'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823529,1609824731,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
92127950180290,30671525511507,164,87110995014675,61026541062099,1,['r9352821-n851693'],1,0,0,,0,0,xeon-g6,4,102400,normal,10284,3,4294967295,1609823309,1609823309,1609823614,1609824922,0,0,"1=1,2=102400,4=1,5=1","1=1,2=102400,4=1,5=1",LLSUB:BATCH
55653696070913,16618712154521,4294967294,37416557891891,61026541062099,1,['r9175025-n386398'],1,0,0,,0,0,xeon-g6,4,9223372036854784308,normal,10084,7,4294967295,1609823626,1609823626,1609830153,1609991012,0,0,"1=1,2=8500,4=1,5=1","1=1,2=8500,4=1,5=1",LLSUB:BATCH
71971106297245,16618712154521,4294967294,37416557891891,61026541062099,1,['r9175025-n386398'],1,0,0,,0,0,xeon-g6,4,9223372036854784308,normal,10084,7,4294967295,1609823700,1609823700,1609830153,1609991012,0,0,"1=1,2=8500,4=1,5=1","1=1,2=8500,4=1,5=1",LLSUB:BATCH
44988985777336,16618712154521,4294967294,37416557891891,61026541062099,1,['r5573787-n386398'],1,0,0,,0,0,xeon-g6,4,9223372036854784308,normal,10084,3,4294967295,1609823704,1609823704,1609830153,1610243998,0,0,"1=1,2=8500,4=1,5=1","1=1,2=8500,4=1,5=1",LLSUB:BATCH
9888047948110,16618712154521,4294967294,37416557891891,61026541062099,1,['r5573787-n386398'],1,0,0,,0,0,xeon-g6,4,9223372036854784308,normal,10084,3,4294967295,1609823706,1609823706,1609830153,1610249246,0,0,"1=1,2=8500,4=1,5=1","1=1,2=8500,4=1,5=1",LLSUB:BATCH
